time,reaQHea_y
729360,174099.2054783347
729390,174314.60693801727
729420,173845.38863275037
729450,173286.0259932344
729480,172742.62797155508
729510,172210.56997042464
729540,171689.08379215925
729570,171179.12167896263
729600,170676.86507044217
729630,170183.28429148186
729660,169699.56852036135
729690,169191.11544432858
729720,168574.07972530116
729750,167959.92404110063
729780,167344.16394069683
729810,166729.86091512235
729840,166126.32223361434
729870,165522.3712037829
729900,164920.93927081555
729930,164306.5946767856
729960,163652.20551283032
729990,162989.34447526632
730020,162327.51852000624
730050,161665.10769993573
730080,161001.5580329483
730110,160812.09011937297
730140,161880.7872858485
730170,162811.41785880947
730200,162911.2390614685
730230,162903.93866286092
730260,162914.36525210206
730290,162937.27739195744
730320,162970.04535843086
730350,163012.89195333587
730380,163064.2941779436
730410,163105.30015210083
730440,163095.51075042813
730470,163076.76841256703
730500,163074.17655085062
730530,163428.0754830497
730560,164706.49630074642
730590,166114.69719123168
730620,167517.75203553142
730650,169150.68288316784
730680,171393.9916933109
730710,173235.86743721776
730740,173736.71116697826
730770,174047.0862579958
730800,174374.33726676402
730830,174706.9417285815
730860,175044.85981498632
730890,175434.13043737478
730920,175895.47133769965
730950,176560.18729590095
730980,177664.96299458382
731010,178627.11200636142
731040,178850.5937081919
731070,179238.43806650248
731100,180355.24591885592
731130,181646.97418387068
731160,183012.63332590647
731190,184478.45261494184
731220,186070.83436265434
731250,187764.38848066638
731280,189540.0180155192
731310,191406.55554252007
731340,193364.84333032597
731370,195414.7224475041
731400,197554.0538549179
731430,199738.96231260142
731460,201865.66575548932
731490,204044.63464599458
731520,206294.81580497447
731550,208608.7599188177
731580,210981.4574601128
731610,213435.91962638864
731640,216059.6394152329
731670,218807.9414301877
731700,221843.26423881616
731730,375147.0459290919
731760,384356.7463710432
731790,394039.4771188395
731820,403415.54031089647
731850,412384.4616409255
731880,420900.88687002985
731910,428763.46315813233
731940,435990.89896493295
731970,442903.5157019211
732000,449473.11153270444
732030,455811.950559007
732060,461791.4281052471
732090,467156.9767656046
732120,471961.06458234234
732150,476251.00545395806
732180,480007.27619945386
732210,483175.0637729587
732240,485823.6059410761
732270,488023.5588285603
732300,489745.7942557954
732330,490992.5466989304
732360,491768.715317251
732390,492081.87598107127
732420,491943.37987463904
732450,491367.35534712696
732480,490370.72944722156
732510,488972.95588019677
732540,487195.50838794955
732570,485055.5896068454
732600,482532.71798447653
732630,346121.2096974671
732660,338917.4667530986
732690,330783.14891534275
732720,322462.2688026603
732750,314210.7090871825
732780,306201.7872598034
732810,298351.3063725643
732840,290365.7399893568
732870,282453.88145968545
732900,274731.80056171626
732930,267428.79673703277
732960,261178.75846502857
732990,255542.78258526875
733020,250213.23981457157
733050,245185.958643006
733080,240034.71763235074
733110,235171.21801192898
733140,230706.4628630292
733170,226495.91646157554
733200,222191.7418265137
733230,218463.3441144566
733260,216112.7425119397
733290,214388.51568416634
733320,213105.37263030553
733350,212236.33212139684
733380,211749.86498570468
733410,211608.0678716064
733440,211770.19718787805
733470,212012.09820942508
733500,212281.925488348
733530,212566.92812019627
733560,212870.9952813562
733590,212967.38643300804
733620,212406.00362738635
733650,212028.7856260444
733680,212554.45560277154
733710,213243.2588051971
733740,213947.41693786852
733770,214579.6777595475
733800,214935.05703854305
733830,215258.42326392545
733860,215595.03537573185
733890,215942.00761021278
733920,216298.56157158577
733950,216664.46327165872
733980,217039.403780518
734010,217423.0273992954
734040,217815.0021444773
734070,217980.1644497363
734100,217429.7292637834
734130,216711.1169232996
734160,215854.41331603777
734190,215412.1845646904
734220,216310.82283980295
734250,217151.8696156525
734280,217101.18136112383
734310,216897.64406803835
734340,216692.63185953622
734370,216650.41490288352
734400,217120.01735331657
734430,217679.3203110941
734460,218245.75011323555
734490,218649.37580584572
734520,218557.8107981876
734550,218374.04096018174
734580,218184.52679962147
734610,218023.8740810313
734640,217971.03759766536
734670,217933.20635036452
734700,217888.3572891642
734730,217841.44429829554
734760,217790.3889977782
734790,217735.19554104222
734820,217675.69532129858
734850,217535.00423700476
734880,217158.82518653988
734910,216898.48777399203
734940,217139.49564950625
734970,217462.7279551507
735000,217791.34743501878
735030,218123.62833419934
735060,218461.51896843995
735090,218759.1702960047
735120,218891.72442210463
735150,219014.94818747646
735180,219131.61972338276
735210,219249.8463052264
735240,219367.79542574973
735270,219486.13749434557
735300,219603.47041653746
735330,219720.4183044936
735360,219837.10277986803
735390,219953.36642761476
735420,220069.16551648575
735450,220184.47607532324
735480,220299.2938897142
735510,220570.8081885192
735540,221310.4685041735
735570,221638.11129918162
735600,220434.13053851755
735630,219228.15590024437
735660,218876.6952067425
735690,218653.2682802982
735720,218415.04544261677
735750,218170.01033697784
735780,217918.45079695198
735810,217485.2268025384
735840,216525.35631056732
735870,215574.10831232346
735900,214972.40302818964
735930,214413.42594014131
735960,213841.23825011658
735990,213439.86513018695
736020,213581.88867477837
736050,213814.16824469413
736080,214050.7651420946
736110,214328.074195187
736140,214712.81247960983
736170,215125.28822707926
736200,215545.53185307785
736230,215976.2654125768
736260,216416.19814619276
736290,216650.62332112878
736320,216259.18781697605
736350,215667.053280984
736380,214828.26690036664
736410,214211.1134170864
736440,214432.71519056172
736470,214789.29214068243
736500,215152.37612461744
736530,215841.00717772945
736560,217498.02089865296
736590,218773.8264306046
736620,218420.99183332987
736650,218037.3425227718
736680,218432.06941228165
736710,218957.78101253486
736740,219487.56920529052
736770,219788.31193687604
736800,219376.48744373623
736830,218834.91329675706
736860,218284.1688313349
736890,217695.6584524195
736920,217035.22505739273
736950,216358.491371165
736980,215730.6755267375
737010,215099.48788301737
737040,214450.73398902398
737070,213788.58154078602
737100,213113.03731412714
737130,212424.02108709488
737160,211722.3869942291
737190,210862.5642915221
737220,209559.42504387465
737250,208429.23298633826
737280,208085.6952271091
737310,207869.84100221508
737340,207649.46285586708
737370,207610.98958181342
737400,208146.4982650801
737430,208506.7030816774
737460,208074.99794667898
737490,207515.22480247577
737520,206955.54211545349
737550,206389.99471542507
737580,205816.44127248906
737610,205236.6835260571
737640,204650.82564135964
737670,204450.41660401263
737700,205426.63247101515
737730,206250.978679236
737760,206060.13127848666
737790,205709.15189493296
737820,205362.07394997356
737850,205014.25148806066
737880,204662.8651475075
737910,204308.49867695887
737940,203951.33791163968
737970,203591.38356891807
738000,203228.64288613526
738030,202863.03378392654
738060,202494.87560285302
738090,202124.11824122706
738120,201750.86304008955
738150,201559.13776507857
738180,201902.46004787163
738210,202594.4175789387
738240,204012.9050535787
738270,205004.59767609398
738300,204334.9238503114
738330,203430.24514532214
738360,202641.31031725445
738390,201777.12004706354
738420,200646.44581609062
738450,199599.1519368209
738480,198966.68465643583
738510,198387.19180759208
738540,197802.31415942952
738570,197328.24828375538
738600,197223.4588230969
738630,197174.9690873143
738660,197128.28052850472
738690,197088.5007261238
738720,197051.96454088387
738750,197019.63322184418
738780,196992.81477232496
738810,196669.38240527821
738840,195424.78640091815
738870,194405.62435818408
738900,194550.1737955794
738930,194869.33600162147
738960,195190.2556233177
738990,195578.55165733898
739020,196164.27689491436
739050,196469.62310326213
739080,195820.67151111062
739110,195206.37670362857
739140,195153.555461094
739170,195187.39248255902
739200,195222.34164237874
739230,195262.63021536949
739260,195308.76027411196
739290,195296.44739786742
739320,195087.44746514404
739350,194849.73250061783
739380,194614.23355630998
739410,194536.4719324254
739440,194943.12825386444
739470,195237.09132487533
739500,194941.02349681724
739530,194557.57106968967
739560,194174.90033426764
739590,193787.3715989147
739620,193395.21472839583
739650,193018.31126505687
739680,192698.7468628783
739710,192385.04261593032
739740,192069.49773673282
739770,191752.01392035032
739800,191432.889628167
739830,303208.7363506984
739860,312772.2601151331
739890,320916.4436407581
739920,328510.18834631983
739950,335771.1367508255
739980,342774.1809547043
740010,349526.1714001451
740040,356013.7214970289
740070,362249.56011470803
740100,368237.18811107497
740130,373818.6140628741
740160,378922.6838449373
740190,383709.6407830806
740220,388170.573015596
740250,392211.15539787133
740280,395781.1542834039
740310,399020.28463732847
740340,401927.2538624259
740370,404493.8542931342
740400,406719.2195462237
740430,408603.83253676875
740460,410146.8604482726
740490,411347.1211617997
740520,412205.0888155094
740550,412722.78177145054
740580,412904.2599858414
740610,412949.1798111611
740640,412959.93121779576
740670,413168.2608845728
740700,414083.92034112255
740730,258465.8748446845
740760,252600.033385585
740790,245816.84589186843
740820,237473.56454080096
740850,229429.8961356159
740880,222976.76102941387
740910,215259.3812301716
740940,203514.86451133428
740970,190712.38152565848
741000,177396.14564049983
741030,163877.49148473772
741060,149209.26648026696
741090,136213.91238836967
741120,131599.38920408292
741150,129095.62540995632
741180,126874.64354607687
741210,122821.91519901695
741240,114614.82353595407
741270,107105.77315524293
741300,102440.80552587888
741330,98885.12512967034
741360,96552.23284939487
741390,94400.70150472896
741420,92775.0665875105
741450,91134.39585044494
741480,89258.97713619264
741510,86988.54514102581
741540,84315.35640004785
741570,81421.16317217624
741600,78353.40774831254
741630,75274.29784274829
741660,72287.80948017731
741690,69501.51271627979
741720,67033.67676615858
741750,64914.54156070631
741780,63106.40499213799
741810,61650.21703089437
741840,60585.416022649064
741870,59479.9303296214
741900,58807.36852690149
741930,57953.5887065575
741960,57272.30601332992
741990,56685.85513320852
742020,56144.1938719117
742050,55496.35142699107
742080,54524.153526030124
742110,53774.81211293421
742140,53935.73163721227
742170,54281.49825392006
742200,54201.47595936816
742230,58972.83455188835
742260,73663.22897988801
742290,99166.45061519582
742320,134805.98843942233
742350,177638.46886616273
742380,222071.48878915136
742410,263908.16296820925
742440,300825.40860914154
742470,332265.98140795366
742500,358373.43232958106
742530,704512.811498931
742560,707362.8739779243
742590,708556.595786105
742620,708250.4154423786
742650,706141.2490866494
742680,701791.6612854745
742710,695535.9040464651
742740,687534.7766355138
742770,677912.3464936287
742800,666811.1016785719
742830,654428.7489215276
742860,641002.580518917
742890,626703.4480006655
742920,611714.5307599311
742950,596423.8557592452
742980,581299.5804791015
743010,566310.7285835096
743040,551745.4668630653
743070,536624.6362874613
743100,520064.47236610565
743130,502784.63793742406
743160,484857.8794286863
743190,465872.3701549234
743220,445071.2618455792
743250,421274.93411847594
743280,392607.61036551173
743310,356176.3360598616
743340,306315.9747101524
743370,235689.91707682493
743400,147390.6216048914
743430,37084.328406148146
743460,29725.09969514063
743490,27965.12469082881
743520,27132.37771465897
743550,26546.1264472298
743580,26168.544613746104
743610,25878.048849320017
743640,25623.687310038098
743670,25392.17337433748
743700,25179.610154254544
743730,24984.197572786234
743760,24804.50138457632
743790,24639.33797726232
743820,24487.677623340263
743850,24348.567308040754
743880,24221.09071622322
743910,24104.37500474194
743940,23997.59610362918
743970,23854.61301518027
744000,23619.022151379766
744030,23357.842501572974
744060,23097.132934966517
744090,22843.180159523272
744120,22596.555921867508
744150,22337.49017808043
744180,22040.88193357616
