time,fcu_reaPFan_y,fcu_reaPHea_y,fcu_reaPCoo_y,fcu_reaPHea_y,con_oveTSetHea_u,con_oveTSetCoo_u,zon_reaTRooAir_y
28865190,1.3665945212137358e-249,0.0,5.628751194199978e-123,0.0,288.15,303.15,293.4198737537536
28865220,3.172129665116226e-250,0.0,2.7116208563132e-123,0.0,288.15,303.15,293.41361998218565
28865250,1.7257964485568585e-251,2.1081129480714077e-123,0.0,2.1081129480714077e-123,288.15,303.15,293.4073719119012
28865280,7.818612750717305e-252,1.4188492927657948e-123,0.0,1.4188492927657948e-123,288.15,303.15,293.40112991588853
28865310,1.73787314655842e-253,0.0,6.345698571697691e-125,0.0,288.15,303.15,293.3948943428095
28865340,1.7996827130004624e-253,0.0,6.457307065992067e-125,0.0,288.15,303.15,293.3886655146355
28865370,1.0766271006664945e-255,1.664765982489447e-125,0.0,1.664765982489447e-125,288.15,303.15,293.38244372477277
28865400,3.8996333110713662e-255,3.1682974658836505e-125,0.0,3.1682974658836505e-125,288.15,303.15,293.37622923664
28865430,5.763549842254465e-259,0.0,1.1555240955433513e-127,0.0,288.15,303.15,293.37002228266516
28865460,7.984262744595099e-257,0.0,1.3600507900425369e-126,0.0,288.15,303.15,293.36382306366886
28865490,2.0451336083435293e-259,0.0,6.883468348695653e-128,0.0,288.15,303.15,293.3576317486041
28865520,1.5452888478875107e-258,6.3073043679484715e-127,0.0,6.3073043679484715e-127,288.15,303.15,293.35144847462175
28865550,2.026807473849043e-260,7.223769143077842e-128,0.0,7.223769143077842e-128,288.15,303.15,293.3452733474349
28865580,2.8192441373346117e-260,0.0,2.556046465803232e-128,0.0,288.15,303.15,293.3391064419534
28865610,9.486343014786122e-262,0.0,4.688999555732518e-129,0.0,288.15,303.15,293.3329478031635
28865640,4.81609295298957e-262,1.1137562073470114e-128,0.0,1.1137562073470114e-128,288.15,303.15,293.32679744722714
28865670,3.3180473726122465e-263,2.9236269210433315e-129,0.0,2.9236269210433315e-129,288.15,303.15,293.32065536277736
28865700,7.608246797839259e-264,0.0,4.200363798241382e-130,0.0,288.15,303.15,293.3145215123857
28865730,9.853124547607871e-265,0.0,1.5117466189372799e-130,0.0,288.15,303.15,293.3083958341813
28865760,1.0867026709015696e-265,1.6737023678913911e-130,0.0,1.6737023678913911e-130,288.15,303.15,293.3022782435988
28865790,2.620309252608273e-266,8.219698809520072e-131,0.0,8.219698809520072e-131,288.15,303.15,293.2961686352361
28865820,1.3437307967375954e-267,0.0,5.584938978458601e-132,0.0,288.15,303.15,293.2900668848019
28865850,6.409829928616677e-268,0.0,3.8579055700448693e-132,0.0,288.15,303.15,293.2839728511354
28865880,1.3052523698196669e-269,1.8353757408343747e-132,0.0,1.8353757408343747e-132,288.15,303.15,293.27788637827945
28865910,1.4634919268609025e-269,1.9437847176596475e-132,0.0,1.9437847176596475e-132,288.15,303.15,293.27180729759203
28865940,7.392929767134246e-272,0.0,4.1453612604786416e-134,0.0,288.15,303.15,293.26573542987836
28865970,3.143544546823459e-271,0.0,8.549649664581641e-134,0.0,288.15,303.15,293.25967058753037
28866000,1.034527760899423e-275,1.6352242046694683e-135,0.0,1.6352242046694683e-135,288.15,303.15,293.2536125766583
28866030,6.37513918710816e-273,4.0601735373597627e-134,0.0,4.0601735373597627e-134,288.15,303.15,293.24756119920124
28866060,2.1060286097120736e-275,2.334156454376633e-135,0.0,2.334156454376633e-135,288.15,303.15,293.24151625500417
28866090,1.2208838159269284e-274,0.0,1.6863932311838828e-135,0.0,288.15,303.15,293.23547754385
28866120,1.823670387776207e-276,0.0,2.061588444681523e-136,0.0,288.15,303.15,293.22944486743467
28866150,2.2008229437957337e-276,7.55112603205734e-136,0.0,7.55112603205734e-136,288.15,303.15,293.2234180312767
28866180,8.1572729063007e-278,1.454145219897084e-136,0.0,1.454145219897084e-136,288.15,303.15,293.2173968465499
28866210,3.706987728590896e-278,0.0,2.941627736504963e-137,0.0,288.15,303.15,293.21138113183196
28866240,2.7809228749547883e-279,0.0,8.059288009525486e-138,0.0,288.15,303.15,293.2053707147604
28866270,5.754971587814613e-280,1.2224526863542321e-137,0.0,1.2224526863542321e-137,288.15,303.15,293.1993654335888
28866300,8.108056301284608e-281,4.589895503991446e-138,0.0,4.589895503991446e-138,288.15,303.15,293.1933651386363
28866330,8.031632592369524e-282,0.0,4.33516829132679e-139,0.0,288.15,303.15,293.1873696936257
28866360,2.1241509016295777e-282,0.0,2.230177827754204e-139,0.0,288.15,303.15,293.1813789769042
28866390,9.593548092256569e-284,1.5803829101108343e-139,0.0,1.5803829101108343e-139,288.15,303.15,293.17539288254187
28866420,5.1272036307239375e-284,1.1557515104185654e-139,0.0,1.1557515104185654e-139,288.15,303.15,293.16941132130574
28866450,8.749720240958818e-286,0.0,4.5310446266859305e-141,0.0,288.15,303.15,293.16343422150476
28866480,1.1559533404668059e-285,0.0,5.209925566336774e-141,0.0,288.15,303.15,293.1574615297038
28866510,4.154368923557217e-288,1.0414945895354228e-141,0.0,1.0414945895354228e-141,288.15,303.15,293.1514932113053
28866540,2.4521067551722045e-287,2.531295128731483e-141,0.0,2.531295128731483e-141,288.15,303.15,293.145529250996
28866570,6.417114670678293e-292,1.295435526264085e-143,0.0,1.295435526264085e-143,288.15,303.15,293.13956965305937
28866600,4.909269977296726e-289,0.0,1.075356793052305e-142,0.0,288.15,303.15,293.13361444155316
28866630,2.3136042378346377e-291,0.0,7.385327325125488e-144,0.0,288.15,303.15,293.1276636603522
28866660,9.272977787425574e-291,4.93058823409185e-143,0.0,4.93058823409185e-143,288.15,303.15,293.1217173730576
28866690,1.6743229183996022e-292,6.628235621195601e-144,0.0,6.628235621195601e-144,288.15,303.15,293.11577566277407
28866720,1.646124645417499e-292,0.0,1.9725323363594755e-144,0.0,288.15,303.15,293.10983863175727
28866750,7.022975713351009e-294,0.0,4.0761530959061215e-145,0.0,288.15,303.15,293.10390640093317
28866780,2.7233054569058158e-294,8.46482235512272e-145,0.0,8.46482235512272e-145,288.15,303.15,293.09797910927995
28866810,2.3097562231759695e-295,2.466366435194813e-145,0.0,2.466366435194813e-145,288.15,303.15,293.09205691313514
28866840,4.1342253824640333e-296,0.0,3.1318539361473647e-146,0.0,288.15,303.15,293.08613998533195
28866870,6.569229535011311e-297,0.0,1.2490332842869022e-146,0.0,288.15,303.15,293.0802285142388
28866900,5.596661884657533e-298,1.215839117185589e-146,0.0,1.215839117185589e-146,288.15,303.15,293.0743227026953
28866930,1.6877360708437736e-298,6.680108116665468e-147,0.0,6.680108116665468e-147,288.15,303.15,293.0684227668455
28866960,6.376470103452843e-300,0.0,3.8973179961732594e-148,0.0,288.15,303.15,293.06252893487175
28866990,4.006015041293355e-300,0.0,3.090712826662331e-148,0.0,288.15,303.15,293.05664144563656
28867020,5.304018389322595e-302,1.18607932793876e-148,0.0,1.18607932793876e-148,288.15,303.15,293.0507605472375
28867050,8.893677144941351e-302,1.5366868805115378e-148,0.0,1.5366868805115378e-148,288.15,303.15,293.04488649548256
28867080,1.8570615025254593e-304,0.0,2.1077343770386015e-150,0.0,288.15,303.15,293.03901955229304
28867110,1.858661700006893e-303,0.0,6.671798524606646e-150,0.0,288.15,303.15,293.03315998403986
28867140,6.675750991751364e-307,0.0,1.2651324536038524e-151,0.0,288.15,303.15,293.02730805982173
28867170,3.665218366674984e-305,3.126517729058019e-150,0.0,3.126517729058019e-150,288.15,303.15,293.02146404969176
28867200,2.516302638762332e-307,2.5920402421065698e-151,0.0,2.5920402421065698e-151,288.15,303.15,293.0156282228409
28867230,6.8126013694258104e-307,0.0,1.280236961283269e-151,0.0,288.15,303.15,293.00980084574576
28867260,1.529271452032308e-308,0.0,1.9192493198564183e-152,0.0,288.15,303.15,293.00398218028886
28867290,1.187845205805086e-308,5.641646397643974e-152,0.0,5.641646397643974e-152,288.15,303.15,292.9981724818599
28867320,5.98348991374903e-310,1.2669634965830652e-152,0.0,1.2669634965830652e-152,288.15,303.15,292.99237199744624
28867350,1.92392320379723e-310,0.0,2.1565799370385913e-153,0.0,288.15,303.15,292.9865809637206
28867380,1.8905302744363e-311,0.0,6.764408241736734e-154,0.0,288.15,303.15,292.9807996051358
28867410,2.84319158554e-312,8.749610494182786e-154,0.0,8.749610494182786e-154,288.15,303.15,292.97502813203363
28867440,5.2288353661e-313,3.754565031139428e-154,0.0,3.754565031139428e-154,288.15,303.15,292.9692667387779
28867470,3.706705544e-314,0.0,3.000864963315834e-155,0.0,288.15,303.15,292.9635156019194
28867500,1.3142405485e-314,0.0,1.7879950684789282e-155,0.0,288.15,303.15,292.9577748784021
28867530,3.9723627e-316,1.0368381708743407e-155,0.0,1.0368381708743407e-155,288.15,303.15,292.9520447038188
28867560,3.0615575e-316,9.108335572139599e-156,0.0,9.108335572139599e-156,288.15,303.15,292.9463251907246
28867590,2.901183e-318,0.0,2.661707351546969e-157,0.0,288.15,303.15,292.94061642701814
28867620,6.6815e-318,0.0,4.041994053712734e-157,0.0,288.15,303.15,292.9349184743965
28867650,5.766e-321,3.9600825620205346e-158,0.0,3.9600825620205346e-158,288.15,303.15,292.92923136689444
28867680,1.3734e-319,1.9342904497812557e-157,0.0,1.9342904497812557e-157,288.15,303.15,292.92355510951455
28867710,1.73e-322,6.755128414659185e-159,0.0,6.755128414659185e-159,288.15,303.15,292.91788967695663
28867740,2.663e-321,0.0,8.091585013967177e-159,0.0,288.15,303.15,292.91223501245395
28867770,3e-323,0.0,8.045042861945121e-160,0.0,288.15,303.15,292.9065910267237
28867800,5e-323,3.649410923979863e-159,0.0,3.649410923979863e-159,288.15,303.15,292.90095759703905
28867830,0.0,6.132879708844162e-160,0.0,6.132879708844162e-160,288.15,303.15,292.8953345664291
28867860,0.0,0.0,1.433139089232138e-160,0.0,288.15,303.15,292.8897217430134
28867890,0.0,0.0,3.5228910910312856e-161,0.0,288.15,303.15,292.88411889947787
28867920,0.0,6.015009480385781e-161,0.0,6.015009480385781e-161,288.15,303.15,292.8785257726965
28867950,0.0,2.0480810562414097e-161,0.0,2.0480810562414097e-161,288.15,303.15,292.8729420635053
28867980,0.0,0.0,2.1625117964231531e-162,0.0,288.15,303.15,292.8673674366334
28868010,0.0,0.0,1.0085670591474299e-162,0.0,288.15,303.15,292.8618015207944
28868040,0.0,8.056584916615926e-163,0.0,8.056584916615926e-163,288.15,303.15,292.85624390894446
28868070,0.0,5.276586800633631e-163,0.0,5.276586800633631e-163,288.15,303.15,292.8506941587074
28868100,0.0,0.0,2.409244074868536e-164,0.0,288.15,303.15,292.8451517929732
28868130,0.0,0.0,2.3957875849516144e-164,0.0,288.15,303.15,292.839616300669
28868160,0.0,6.258071630498633e-165,0.0,6.258071630498633e-165,288.15,303.15,292.83408713770723
28868190,0.0,1.1708296246484674e-164,0.0,1.1708296246484674e-164,288.15,303.15,292.8285637281102
28868220,0.0,0.0,4.087550193334623e-167,0.0,288.15,303.15,292.8230454653129
28868250,0.0,0.0,4.9992826812287115e-166,0.0,288.15,303.15,292.8175317136426
28868280,0.0,0.0,2.6234804898508873e-167,0.0,288.15,303.15,292.81202180997684
28868310,0.0,2.303213809288692e-166,0.0,2.303213809288692e-166,288.15,303.15,292.8065150655757
28868340,0.0,2.7135539416585847e-167,0.0,2.7135539416585847e-167,288.15,303.15,292.8010107680883
28868370,0.0,0.0,9.260094732264391e-168,0.0,288.15,303.15,292.79550818372985
28868400,0.0,0.0,1.745742765744814e-168,0.0,288.15,303.15,292.7900065596251
28868430,0.0,3.9965432523216024e-168,0.0,3.9965432523216024e-168,288.15,303.15,292.7845051412362
28868460,0.0,1.0798375756325982e-168,0.0,1.0798375756325982e-168,288.15,303.15,292.7790032185435
28868490,0.0,0.0,1.4894951461044168e-169,0.0,288.15,303.15,292.77350017403415
28868520,0.0,0.0,5.540074303326543e-170,0.0,288.15,303.15,292.7679955033263
28868550,0.0,5.8437427880159386e-170,0.0,5.8437427880159386e-170,288.15,303.15,292.76248881174314
28868580,0.0,2.9883778821752088e-170,0.0,2.9883778821752088e-170,288.15,303.15,292.7569798004189
28868610,0.0,0.0,1.9064937122440839e-171,0.0,288.15,303.15,292.7514682512733
28868640,0.0,0.0,1.3910719743641986e-171,0.0,288.15,303.15,292.74595401462295
28868670,0.0,6.020749001767998e-172,0.0,6.020749001767998e-172,288.15,303.15,292.7404369993063
28868700,0.0,6.948365283805402e-172,0.0,6.948365283805402e-172,288.15,303.15,292.73491716451684
28868730,0.0,0.0,1.219354968784649e-173,0.0,288.15,303.15,292.7293945126987
28868760,0.0,0.0,3.028114314004157e-173,0.0,288.15,303.15,292.7238690831921
28868790,0.0,0.0,2.1667811386120593e-175,0.0,288.15,303.15,292.7183409465186
28868820,0.0,1.4237183123670347e-173,0.0,1.4237183123670347e-173,288.15,303.15,292.7128101992664
28868850,0.0,1.0154965271473085e-174,0.0,1.0154965271473085e-174,288.15,303.15,292.70727695954105
28868880,0.0,0.0,5.848338755615726e-175,0.0,288.15,303.15,292.70174136293963
28868910,0.0,0.0,8.062873806623246e-176,0.0,288.15,303.15,292.6962035590007
28868940,0.0,2.585938753650602e-175,0.0,2.585938753650602e-175,288.15,303.15,292.6906637080833
28868970,0.0,5.46206367493258e-176,0.0,5.46206367493258e-176,288.15,303.15,292.68512197863146
28869000,0.0,0.0,9.924961866903248e-177,0.0,288.15,303.15,292.6795785447855
28869030,0.0,0.0,2.955335186619978e-177,0.0,288.15,303.15,292.67403358430545
28869060,0.0,4.04847319618682e-177,0.0,4.04847319618682e-177,288.15,303.15,292.66848727677296
28869090,0.0,1.6535676157147463e-177,0.0,1.6535676157147463e-177,288.15,303.15,292.6629398020452
28869120,0.0,0.0,1.3998809378263253e-178,0.0,288.15,303.15,292.6573913389315
28869150,0.0,0.0,7.916629811507932e-179,0.0,288.15,303.15,292.6518420640712
28869180,0.0,4.907379055462937e-179,0.0,4.907379055462937e-179,288.15,303.15,292.64629215098915
28869210,0.0,4.0481695265802154e-179,0.0,4.0481695265802154e-179,288.15,303.15,292.6407417693098
28869240,0.0,0.0,1.3029581269155966e-180,0.0,288.15,303.15,292.63519108411174
28869270,0.0,0.0,1.8016226283813506e-180,0.0,288.15,303.15,292.6296402554067
28869300,0.0,2.2878089367692548e-181,0.0,2.2878089367692548e-181,288.15,303.15,292.6240894377276
28869330,0.0,8.641806931598318e-181,0.0,8.641806931598318e-181,288.15,303.15,292.61853877981304
28869360,0.0,2.313212697580969e-182,0.0,2.313212697580969e-182,288.15,303.15,292.612988424376
28869390,0.0,0.0,3.622535502232423e-182,0.0,288.15,303.15,292.607438507946
28869420,0.0,0.0,3.3080404837981717e-183,0.0,288.15,303.15,292.60188916077476
28869450,0.0,1.6371089698992542e-182,0.0,1.6371089698992542e-182,288.15,303.15,292.5963405067971
28869480,0.0,2.611112466900114e-183,0.0,2.611112466900114e-183,288.15,303.15,292.59079266363875
28869510,0.0,0.0,6.443233883300809e-184,0.0,288.15,303.15,292.58524574266426
28869540,0.0,0.0,1.5217745157092852e-184,0.0,288.15,303.15,292.57969984905907
28869570,0.0,2.7117020091211294e-184,0.0,2.7117020091211294e-184,288.15,303.15,292.57415508193947
28869600,0.0,8.916041824517948e-185,0.0,8.916041824517948e-185,288.15,303.15,292.56861153448597
28869630,0.0,0.0,9.786582647567675e-186,0.0,288.15,303.15,292.5630692940954
28869660,0.0,0.0,4.4115173833771065e-186,0.0,288.15,303.15,292.55752844254766
28869690,0.0,3.668530417543497e-186,0.0,3.668530417543497e-186,288.15,303.15,292.5519890561843
28869720,0.0,2.315238280596218e-186,0.0,2.315238280596218e-186,288.15,303.15,292.54645120609445
28869750,0.0,0.0,1.1100206540039033e-187,0.0,288.15,303.15,292.54091495830676
28869780,0.0,0.0,1.0535205415095005e-187,0.0,288.15,303.15,292.53538037398397
28869810,0.0,2.975425708535914e-188,0.0,2.975425708535914e-188,288.15,303.15,292.529847509618
28869840,0.0,5.1569489865191115e-188,0.0,5.1569489865191115e-188,288.15,303.15,292.52431641722427
28869870,0.0,0.0,2.6790577398316553e-190,0.0,288.15,303.15,292.5187871445324
28869900,0.0,0.0,2.2047702976905663e-189,0.0,288.15,303.15,292.51325973517237
28869930,0.0,0.0,1.0382751897922193e-190,0.0,288.15,303.15,292.5077342288548
28869960,0.0,1.0168828800727627e-189,0.0,1.0168828800727627e-189,288.15,303.15,292.5022106615436
28869990,0.0,1.1429789593943672e-190,0.0,1.1429789593943672e-190,288.15,303.15,292.49668906561914
28870020,0.0,0.0,4.0928096212960594e-191,0.0,288.15,303.15,292.49116947003233
28870050,0.0,0.0,7.479004837542127e-192,0.0,288.15,303.15,292.4856519004464
28870080,0.0,1.76856156789222e-191,0.0,1.76856156789222e-191,288.15,303.15,292.48013637936606
28870110,0.0,4.661572009818488e-192,0.0,4.661572009818488e-192,288.15,303.15,292.4746229262525
28870140,0.0,0.0,6.601879917925536e-193,0.0,288.15,303.15,292.46911155762194
28870170,0.0,0.0,2.401530533665312e-193,0.0,288.15,303.15,292.46360228712643
28870200,0.0,2.5963456788881937e-193,0.0,2.5963456788881937e-193,288.15,303.15,292.458095125614
28870230,0.0,1.2986088237780042e-193,0.0,1.2986088237780042e-193,288.15,303.15,292.45259008116574
28870260,0.0,0.0,8.505950718521899e-195,0.0,288.15,303.15,292.4470871591052
28870290,0.0,0.0,6.054215107620146e-195,0.0,288.15,303.15,292.441586361977
28870320,0.0,2.710272691867071e-195,0.0,2.710272691867071e-195,288.15,303.15,292.4360876894864
28870350,0.0,3.0269902675424797e-195,0.0,3.0269902675424797e-195,288.15,303.15,292.43059113839377
28870380,0.0,0.0,5.65331072346194e-197,0.0,288.15,303.15,292.42509670232647
28870410,0.0,0.0,1.3199746116821297e-196,0.0,288.15,303.15,292.4196043716033
28870440,0.0,0.0,4.984460024759882e-199,0.0,288.15,303.15,292.4141141328711
28870470,0.0,6.208469842733052e-197,0.0,6.208469842733052e-197,288.15,303.15,292.40862596864395
28870500,0.0,4.228073027585666e-198,0.0,4.228073027585666e-198,288.15,303.15,292.4031398566808
28870530,0.0,0.0,2.5509666435138357e-198,0.0,288.15,303.15,292.3976557691226
28870560,0.0,0.0,3.4336461978937947e-199,0.0,288.15,303.15,292.3921736712708
28870590,0.0,1.1281956883305766e-198,0.0,1.1281956883305766e-198,288.15,303.15,292.38669351977296
28870620,0.0,2.343379545924661e-199,0.0,2.343379545924661e-199,288.15,303.15,292.3812152598911
28870650,0.0,0.0,4.3312549844722986e-200,0.0,288.15,303.15,292.37573882122916
28870680,0.0,0.0,1.272200446028494e-200,0.0,288.15,303.15,292.3702641104444
28870710,0.0,1.7675922076963518e-200,0.0,1.7675922076963518e-200,288.15,303.15,292.36479099696965
28870740,0.0,7.130282586203677e-201,0.0,7.130282586203677e-201,288.15,303.15,292.3593192768926
28870770,0.0,0.0,6.117757410263014e-202,0.0,288.15,303.15,292.3538484710564
28870800,0.0,0.0,3.416554761779361e-202,0.0,288.15,303.15,292.3483783154289
28870830,0.0,2.149063383636418e-202,0.0,2.149063383636418e-202,288.15,303.15,292.3429090073265
28870860,0.0,1.7476409688737865e-202,0.0,1.7476409688737865e-202,288.15,303.15,292.33744092734395
28870890,0.0,0.0,5.737124476554986e-204,0.0,288.15,303.15,292.3319744492387
28870920,0.0,0.0,7.777924040909782e-204,0.0,288.15,303.15,292.32650988352157
28870950,0.0,1.0340053495346294e-204,0.0,1.0340053495346294e-204,288.15,303.15,292.32104748307205
28870980,0.0,3.730063833098097e-204,0.0,3.730063833098097e-204,288.15,303.15,292.3155874608479
28871010,0.0,9.392863179622992e-206,0.0,9.392863179622992e-206,288.15,303.15,292.31013000259406
28871040,0.0,0.0,1.5630373604174056e-205,0.0,288.15,303.15,292.3046752734809
28871070,0.0,0.0,1.4040491783280765e-206,0.0,288.15,303.15,292.29922342140645
