time,reaQFloHea_y,reaQHeaPumCon_y,reaQHeaPumEva_y
1396410,5367.0465547959975,5335.338260609358,-3429.474270292316
1396440,5371.038997383393,5339.787477398486,-3432.962212832046
1396470,5375.036764368376,5344.239682035057,-3436.455341338663
1396500,5379.03951793449,5348.694502611433,-3439.953435618138
1396530,5383.04691890892,5353.151565837205,-3443.4562747850955
1396560,5387.058627463395,5357.610498376925,-3446.9636384726714
1396590,5391.074300360207,5362.070922461138,-3450.4753026844287
1396620,5395.093591699405,5366.53245720126,-3453.991041695563
1396650,5399.116152841169,5370.994718626681,-3457.5106275343924
1396680,5403.141632337271,5375.457319666908,-3461.0338299823566
1396710,5407.169675868201,5379.919870109322,-3464.560416574018
1396740,5411.199926186924,5384.38197654514,-3468.0901527698975
1396770,5415.232023062211,5388.843242303599,-3471.6228016108016
1396800,5419.265666490345,5393.303357467603,-3475.1581862847283
1396830,5423.298838553812,5397.753705443856,-3478.6898485734246
1396860,5427.328229280978,5402.190403509706,-3482.211885755975
1396890,5431.350852022328,5406.609426442819,-3485.720690383592
1396920,5435.362997011237,5411.006376232883,-3489.2124539983406
1396950,5439.361378131561,5415.3787426130475,-3492.6848680196613
1396980,5443.343361483515,5419.7252299885395,-3496.136678862557
1397010,5447.3070370540745,5424.0453368002045,-3499.5673471035107
1397040,5451.251159443136,5428.339048749,-3502.9767809662035
1397070,5455.1750244147825,5432.606629156327,-3506.365146719596
1397100,5459.078331327588,5436.848485690707,-3509.7327470008495
1397130,5462.961059408845,5441.065090785326,-3513.0799475325407
1397160,5466.823369018967,5445.256936737101,-3516.4071363331886
1397190,5470.665529018538,5449.424511844862,-3519.714701766986
1397220,5474.487866584034,5453.568288684376,-3523.0030206180622
1397250,5478.290734354733,5457.6887190737025,-3526.2724544609127
1397280,5482.07449002109,5461.7862325724645,-3529.52334741352
1397310,5485.8394843650785,5465.86123674806,-3532.7560259645174
1397340,5489.5860547916,5469.914118250717,-3535.9708005287202
1397370,5493.314522276712,5473.945244204796,-3539.167965965635
1397400,5497.025191694712,5477.954965214044,-3542.347803653503
1397430,5500.71834947005,5481.943613913523,-3545.5105809707857
1397460,5504.394263831914,5485.911505649273,-3548.656551814679
1397490,5508.053188873353,5489.8589430892725,-3551.7859593664994
1397520,5511.695364565391,5493.786216023411,-3554.8990371287064
1397550,5515.321017810676,5497.6936022143145,-3557.996008579225
1397580,5518.930363511561,5501.581368238234,-3561.0770888998186
1397610,5522.523605586543,5505.449770267181,-3564.1424844575736
1397640,5526.100937909821,5509.299054789623,-3567.1923938419245
1397670,5529.6625451646705,5513.129459255707,-3570.227008901671
1397700,5533.208577186572,5516.94117891942,-3573.2464874367715
1397730,5536.7317177779305,5520.725637403378,-3576.243933087796
1397760,5540.23983985536,5524.492082829354,-3579.226783193223
1397790,5543.7330740489515,5528.240715313344,-3582.1951995282575
1397820,5547.211551720814,5531.971728196527,-3585.149338855838
1397850,5550.675403178445,5535.685308721056,-3588.089352753799
1397880,5554.124756622687,5539.381638477882,-3591.0153883062226
1397910,5557.55973756156,5543.06089376174,-3593.9275882762677
1397940,5560.980468525629,5546.723245913912,-3596.826091106178
1397970,5564.387068962247,5550.368861593261,-3599.7110322999697
1398000,5567.779655247535,5553.9979030589275,-3602.582542867905
1398030,5571.158340764866,5557.610528399528,-3605.440751227694
1398060,5574.523236024193,5561.206891772744,-3608.2857819946385
1398090,5577.874448797629,5564.787143600391,-3611.1177573643254
1398120,5581.212084266904,5568.351430771591,-3613.93679642128
1398150,5584.536245172946,5571.899896826129,-3616.7430154846397
1398180,5587.847031962912,5575.432682136626,-3619.5365282809908
1398210,5591.144542929295,5578.9499240513705,-3622.3174464628773
1398240,5594.428874349139,5582.45175707649,-3625.085879090293
1398270,5597.700120607222,5585.938312993284,-3627.841932976354
1398300,5600.958374319126,5589.409721014113,-3630.5857132058086
1398330,5604.203735536809,5592.866108216595,-3633.317322443689
1398360,5607.436272527755,5596.30759856979,-3636.0368619723363
1398390,5610.656086330207,5599.734314405448,-3638.744430827211
1398420,5613.863263180653,5603.146375893104,-3641.440126488244
1398450,5617.057888180992,5606.54390120159,-3644.124044706999
1398480,5620.240045325158,5609.92700659519,-3646.7962803708556
1398510,5623.409817546911,5613.295806531376,-3649.456925947478
1398540,5626.567286770312,5616.650413744805,-3652.106073213184
1398570,5629.7125339640415,5619.990939333016,-3654.7438123887614
1398600,5632.845639197099,5623.31749284138,-3657.3702324851392
1398630,5635.9667927185765,5626.630298885079,-3659.985514462402
1398660,5639.077060739796,5629.930579840488,-3662.590641416022
1398690,5642.17737782662,5633.219399002443,-3665.186468023762
1398720,5645.267584238055,5636.496629848091,-3667.7728942131384
1398750,5648.346392870011,5639.760834434895,-3670.348765780291
1398780,5651.413740635776,5643.011953378491,-3672.914035886459
1398810,5654.469492438107,5646.249841555755,-3675.4685883853404
1398840,5657.513689831298,5649.4745551725155,-3678.0124692515133
1398870,5660.5463758421165,5652.6861534180125,-3680.545727052106
1398900,5663.567618953398,5655.884725608561,-3683.0684340328835
1398930,5666.577488949797,5659.070363329935,-3685.580664513651
1398960,5669.57605889079,5662.243162266084,-3688.082496443785
1398990,5672.563401793724,5665.403218128408,-3690.5740070813167
1399020,5675.539590775706,5668.55062660947,-3693.0552743756234
1399050,5678.504698627188,5671.685482778739,-3695.526375239061
1399080,5681.458797836875,5674.807881041267,-3697.98738641115
1399110,5684.401960554732,5677.91791506769,-3700.4383835943904
1399140,5687.33425860588,5681.015677791498,-3702.8794423184436
1399170,5690.255763498621,5684.101261421531,-3705.310637421627
1399200,5693.16654542361,5687.17475617768,-3707.73204184105
1399230,5696.066667179925,5690.236242673039,-3710.143721081845
1399260,5698.956206298364,5693.285819749239,-3712.5457551674294
1399290,5701.835234701246,5696.323578915271,-3714.938218417609
1399320,5704.703822980836,5699.349609687042,-3717.321182905311
1399350,5707.5620411105165,5702.364000503757,-3719.694720703464
1399380,5710.409958686753,5705.366839039866,-3722.0589026751372
1399410,5713.247645012715,5708.358212319934,-3724.4137993377276
1399440,5716.075169128319,5711.338206773084,-3726.759480690122
1399470,5718.892599822207,5714.30690824835,-3729.0960160398595
1399500,5721.699999802891,5717.264395038944,-3731.4234689908667
1399530,5724.492787985842,5720.205670180255,-3733.7378304217345
1399560,5727.27710517818,5723.13742052676,-3736.0444658767387
1399590,5730.053151629667,5726.059891212982,-3738.343573253966
1399620,5732.820611690011,5728.972775015501,-3740.634906779548
1399650,5735.57871671284,5731.875242592029,-3742.9178015504826
1399680,5738.327373838141,5734.767201260921,-3745.192183765473
1399710,5741.066533557081,5737.648602166866,-3747.458014881924
1399740,5743.796229586499,5740.519487720357,-3749.715328948676
1399770,5746.516511584923,5743.379918072525,-3751.964175051368
1399800,5749.227440445478,5746.229966165001,-3754.204612127334
1399830,5751.929080017364,5749.069708485649,-3756.436701706459
1399860,5754.621495513726,5751.899223171857,-3758.6605072198336
1399890,5757.304752405616,5754.7185886687375,-3760.87609192571
1399920,5759.978916126019,5757.527883311775,-3763.0835192551785
1399950,5762.644051923475,5760.327185107961,-3765.2828517751445
1399980,5765.300224820266,5763.116571663981,-3767.4741525710247
1400010,5767.947499591141,5765.896120137489,-3769.6574838640513
1400040,5770.585940760966,5768.665907239339,-3771.8329075297834
1400070,5773.2156125978745,5771.426009215415,-3774.000484925269
1400100,5775.836577763441,5774.176500283843,-3776.160276370537
1400130,5778.448895084446,5776.917450045268,-3778.3123376918593
1400160,5781.052633026723,5779.648939155528,-3780.4567340486938
1400190,5783.647855750519,5782.371043137138,-3782.5935264524146
1400220,5786.234626520148,5785.083836310891,-3784.722774704541
1400250,5788.813008115549,5787.787392284118,-3786.8445384337524
1400280,5791.38306297172,5790.481784124557,-3788.9588762317107
1400310,5793.944853218172,5793.16708439895,-3791.0658468629126
1400340,5796.498440690689,5795.843365199928,-3793.1655082276716
1400370,5799.043886932184,5798.510698150491,-3795.257918399138
1400400,5801.581245222874,5801.169145432923,-3797.3431271542977
1400430,5804.107735442975,5803.815722451963,-3799.4187408769067
1400460,5806.627771579741,5806.455126212591,-3801.488526889752
1400490,5809.140923994308,5809.086889925122,-3803.552111346928
1400520,5811.646426567495,5811.71016776157,-3805.6088165555125
1400550,5814.144095081157,5814.3247239784,-3807.6584541234397
1400580,5816.633871029823,5816.930451164411,-3809.7009388421893
1400610,5819.115713160089,5819.527258150838,-3811.73619933018
1400640,5821.5895701013305,5822.115042695642,-3813.764154872647
1400670,5824.055373794354,5824.693685372181,-3815.784711792068
1400700,5826.513038563496,5827.263049025086,-3817.7977624111436
1400730,5828.9624617790305,5829.822979747781,-3819.8031859169805
1400760,5831.403524990259,5832.373308290987,-3821.800849398113
1400790,5833.836095209158,5834.913851602728,-3823.7906090543593
1400820,5836.260026247169,5837.444414402773,-3825.7723117523533
1400850,5838.675160070478,5839.964790762664,-3827.7457960625643
1400880,5841.081328157663,5842.474765665326,-3829.710893296317
1400910,5843.478352844703,5844.974116530998,-3831.667428888488
1400940,5845.86604865301,5847.462614712686,-3833.6152236073594
1400970,5848.24422358857,5849.940026938139,-3835.5540947644804
1401000,5850.612676077344,5852.4061115614095,-3837.4838532764384
1401030,5852.971204701725,5854.8606300791935,-3839.4043124795367
1401060,5855.3196087935485,5857.303347610835,-3841.3152884754654
1401090,5857.657683101809,5859.73402635669,-3843.216595464712
1401120,5859.985221359594,5862.152429748312,-3845.108048511946
1401150,5862.302017508394,5864.558323774616,-3846.9894649287153
1401180,5864.607866717738,5866.951478038008,-3848.860664964794
1401210,5866.902566291509,5869.331666684327,-3850.721472326689
1401240,5869.1859164970365,5871.698669230927,-3852.571715214665
1401270,5871.4577213225675,5874.0522713199325,-3854.411226668414
1401300,5873.717801944045,5876.392279380234,-3856.239856319959
1401330,5875.961488869533,5878.7133671224165,-3858.0533715699626
1401360,5878.195242104243,5881.0229210154575,-3859.857651979217
1401390,5880.418292747964,5883.320089246718,-3861.6520226201865
1401420,5882.629331341816,5885.603400803901,-3863.435317363273
1401450,5884.827886831861,5887.872337369286,-3865.2071272767107
1401480,5887.013715195009,5890.126638496551,-3866.9672489316367
1401510,5889.1866441062675,5892.366126088027,-3868.7155442314825
1401540,5891.346527938436,5894.590653634925,-3870.451899968172
1401570,5893.493234479349,5896.800091082835,-3872.17621624206
1401600,5895.6266411014585,5898.994320300197,-3873.8884024866857
1401630,5897.746633726162,5901.173233689343,-3875.5883766045904
1401660,5899.853106577224,5903.336733722766,-3877.276064448805
1401690,5901.945962129772,5905.484732737695,-3878.9513994771783
1401720,5904.025111080042,5907.6171527761235,-3880.6143227523758
1401750,5906.090472291267,5909.733925417707,-3882.2647834603913
1401780,5908.141972708463,5911.834991595296,-3883.9027373550152
1401810,5910.179547241129,5913.92030138057,-3885.528147967692
1401840,5912.203138618038,5915.989813747873,-3887.1409857433355
1401870,5914.212697216804,5918.043496305441,-3888.741227694658
1401900,5916.208180499631,5920.081324844909,-3890.328857402167
1401930,5918.189553633159,5922.1032835222995,-3891.903865187004
1401960,5920.156789202016,5924.1093644284,-3893.466247419598
1401990,5922.109866129714,5926.099566765278,-3895.016006346826
1402020,5924.048769782375,5928.073896747948,-3896.5531490549956
1402050,5925.973491735948,5930.032367286935,-3898.0776886796993
1402080,5927.884029509112,5931.974997636629,-3899.5896428502874
1402110,5929.7803862793835,5933.9018130355835,-3901.089034035538
1402140,5931.66257059089,5935.812844339399,-3902.575889197985
1402170,5933.53059605594,5937.7081276618665,-3904.0502392754074
1402200,5935.3844795046725,5939.587701105903,-3905.5121165882797
1402230,5937.217223274643,5941.4438814340965,-3906.955448517153
1402260,5939.035917463066,5943.284490224748,-3908.386423309266
1402290,5940.840589784065,5945.109582688844,-3909.805086593522
1402320,5942.631272855708,5946.919216993576,-3911.2114869370503
1402350,5944.4080034309945,5948.713454295533,-3912.605674635347
1402380,5946.170821818744,5950.492358487961,-3913.9877025764595
1402410,5947.919771413659,5952.255995899199,-3915.3576250311294
1402440,5949.654898309356,5954.004435018089,-3916.715498516976
1402470,5951.376250962411,5955.7377462164395,-3918.061380415803
1402500,5953.083879897985,5957.456001494965,-3919.3953296649443
1402530,5954.777837438131,5959.159274209071,-3920.717406411591
1402560,5956.4581774592825,5960.847638844375,-3922.027671321445
1402590,5958.124955161938,5962.52117077854,-3923.326185578718
1402620,5959.77822685766,5964.179946060051,-3924.6130115774795
1402650,5961.418049776295,5965.824041222931,-3925.8882113661243
1402680,5963.04448188355,5967.453533100772,-3927.151847684396
1402710,5964.657581712163,5969.068498647084,-3928.403982753527
1402740,5966.257408208671,5970.669014792706,-3929.64467931326
1402770,5967.844020597195,5972.2551583233,-3930.8739997576636
1402800,5969.417478251122,5973.827005737784,-3932.0920061351335
1402830,5970.977846253791,5975.384632950663,-3933.2987601483924
1402860,5972.525170625575,5976.928116051855,-3934.4943235001624
1402890,5974.059518899485,5978.457529907464,-3935.6787572018184
1402920,5975.580949841997,5979.97294909338,-3936.852121400552
1402950,5977.089522033109,5981.474447545301,-3938.014476070717
1402980,5978.585293794057,5982.962098558604,-3939.1658810138324
1403010,5980.068323135994,5984.435974761797,-3940.3063948215577
1403040,5981.538667728551,5985.8961481366705,-3941.4360759127176
1403070,5982.996384885187,5987.342690025872,-3942.5549823604615
1403100,5984.44153156116,5988.775671165734,-3943.66317120092
1403130,5985.875052974827,5990.196107485182,-3944.7614445694803
1403160,5987.298298989902,5991.60546111749,-3945.8509554601474
1403190,5988.710873037567,5993.003317262793,-3946.9313785941445
1403220,5990.111919098335,5994.388768623046,-3948.00200050134
1403250,5991.500922238339,5995.761269030836,-3949.0623922009036
1403280,5992.877750306462,5997.120682106899,-3950.1124480895774
1403310,5994.242383941846,5998.466992987061,-3951.152157278645
1403340,5995.594850023737,5999.800237244714,-3952.1815498417022
1403370,5996.93519216871,6001.120469151074,-3953.2006695064492
1403400,5998.263460286033,6002.427750295568,-3954.2095665683814
1403430,5999.579706694871,6003.722145249059,-3955.208293224199
1403460,6000.883984779692,6005.003720007943,-3956.1969028804615
1403490,6002.176348574966,6006.272541472575,-3957.1754496350723
1403520,6003.456852691389,6007.52867732798,-3958.14398845012
1403550,6004.725552362926,6008.772196070637,-3959.102574460531
1403580,6005.982503532993,6010.00316709274,-3960.051263665414
1403610,6007.227762953478,6011.221660786925,-3960.9901131008983
